cleaned_text
heran juga terhadap bpk persiden keterangan press nya mau tindak tegas rakyat yg berdemo tapi bpk persiden tidak tanya ke rakyat apa yg membuat rakyat jengkel dan sakit hati ke bijakan bpk yg merugikan rakyat yg terucap para menteri dan para anggota dpr coba rakyat di kasih senang
keluarkan dekrit bubarkan dpr kalo pak presiden gx sanggup atau gx berani silahkan mundur merdeka ❤
mentri jokowi malah di dukung rasain lo jendral macan ompong
president prabowo🫡
mulai sekarang harus berbenah pak jangan sampai hal yang sama terjadi lagi dengarkan suara rakyat respon lah dengan benar selayaknya pejabat jangan seperti bangsat yang tidak punya etika kalo ada permintaan rakyat yang tidak bisa dipenuhi katakan alasannya apa dengan jelas itu saja permintaan rakyat pak
sahkan uu perampasan asettttttttttttttttttttttttttttttttttt
tegas omonganmu tok wooooo bukti e
kalau mau jadi pemimpin negeri yg baik harus amanah untuk rakyat jangan mengutamakan kepentingan pribadi kelompok maupun golongan gunakan jabatan tahun ini untuk mensejahterakan seluruh rakyat indonesia gak usah mengakali rakyat kini rakyat sudah semakin pintar degan akses teknologi yg cepat belajar dari kesalahan saat orde baru jgn sampai jatuh ke lubang yg sama ingat demokrasi tertinggi ada di tangan rakyat
ga usah memutat balik fakta dan malah jadi provokator pak penjarahan jelas tampak mencurigakan rumah pejabat tidak ada yang menjaga mudah dimasuki beberapa barang mewah yang dipamerkan di sosial media tidak ada seperti sudah diamankan pembakaran fasilitas dibakar warga lantas bagaimana warganya sendiri memakai fasilitas mereka butuh ga mungkin bakar orang orang provokator yang membakar ga usah menjadi provokator itu sendiri pak
hal yg penting itu pak prabowo ya tak kasih tau saat ini buat undangperampasan aset koruptor
bpk punya hak prerogatif presiden apapun kewenangan di negara ini ada ditangan anda jadi mohon pertegas lagi dengan oknum apapun siapapun di negeri ini presiden bersama rakyat
selagi uu perampasan asetdan hukuman mati koruptor belum di sahkan kita masarakat masi melawanakan ada aksi berikutnya
bubarkan dpr
indonesia gelap
fufufafa menjadi wapres adalah penghinaan bagi seluruh rakyat indonesia yg berpendidikan berproses berjuang punya kompetensi bermoral berintegritas acak acak mk ma uu negara
the king of omon omon
rakyat hanya butuh makan pak kami nga butuh janji tolong pajak diturunkan harga bahan pokok diturunkan hidup sekarang lagi susah buat makan aja susah
banyak aparat dan kendaraan anti peluru yang di pakai polisi apakah anggota dpr ga mau keluar temu rakyat dengan kawalan puluhan ribu aparat dan pagar seharusnya keluarlah berbicara dengan masyarakat jangan takut karena ada kawalan puluhan ribu polisi anggota dpr harus keluar dengan kawalan polisi yang banyak jadi sama enak masyarakat bisa berbicara dengan anggota dpr dan anggota dpr bisa berbicara dengan rakyat langsung gitu saja repot dri pd lu keluarin aparat tanggung akhirnya makan korban jiwa
pak presiden tolong segera sah kan uu perampasan aset bagi koruptor
ythbapak presiden kami sangat setuju dengan statement bapak ijin bapak segera kendalikan dan tata ulang jajaran kepolisian sekali lagi kami sangat haqul yakin dengan langkah bapak hanya saja karena oknum kepolisian yang nakal justru membuat rakyat makin tidak simpatik dan tidak hormat dengan gaya oknum kepolisian saat ini atas ridho allah swt dan alam semesta bapak selamat terlindungi selalu dan diberikan petunjuk membersihkan kepolisian love prabowo
jagan ngomong bae pak buktikan
wahahahaha bu mega gak di sebut 🎉
sehat selalu pak presiden
harusnya ada rakyat masyarakat disana biar sekalian debat diskusi woyyy pasti desakan moncong karena takut di gruduk masyarakat pendemo yaa makany desak pak prabowo buat deklarasi
harus di garis bawahi jgn sampai zonk lagi tuntutan utama perampasan aset bagi koruptor
sahkan undang perampasan jgn omong doan klo tdk mau dpr presiden buat perpu soalnya yg buat gaduh dan korup kebanyakan dprkami tetap dukukung prabowo gibran
assalamu alaikum wr wb pak presiden prabowo saya muhammad anwar merantau di jakarta bekerja masih serabutan gaji sehari × jam saya rp ribu rupiah tinggal ngekos di jakrta karna ada nya demo saya di liburkan mau makan apa pak saya di jakrta mana janji bpk mau buka lowonga kerja setelah jadi presiden malah jadi hancur rakyat susah makan susah cari kerja tolong bantu rakyat kecil pak
pati adalah kunci
ganti mentri eks jokowi semuatermasuk kapolrj
gerombolan ini kompak utk memghancurkan ekonomi bangsa
apa sihh
menurut saya alasan “ruu perampasan aset harus menunggu revisi kuhap” perlu dipertanyakan lebih serius faktanya kuhap adalah hukum acara pidana umum memang jadi payung besar tapi sudah puluhan tahun revisinya tidak kunjung selesai kalau ruu perampasan aset selalu digantung karena kuhap maka sama saja masyarakat diminta menunggu tanpa kepastian ruu perampasan aset sifatnya lex specialis banyak negara lain sudah punya aturan nonconviction based asset forfeiture justru untuk menutup celah hukum acara pidana yang sering lambat atau mandek keterkaitan dengan tipikor dan tppu jelas ada karena korupsi dan pencucian uang adalah kejahatan yang paling banyak melibatkan aset haram justru kalau ada uu perampasan aset pemulihan kerugian negara bisa lebih cepat tanpa harus menunggu vonis pidana yang inkracht bertahuntahun aspek politik tidak bisa dipungkiri banyak kalangan menilai hambatan sebenarnya bukan teknis melainkan adanya kepentingan dari elite tertentu yang khawatir asetnya ikut disasar pertanyaan saya sederhana kalau benar niatnya untuk memperkuat pemberantasan korupsi kenapa ruu perampasan aset tidak bisa jalan paralel dengan revisi kuhap jangan sampai alasan hukum acara jadi kedok untuk menunda perlindungan terhadap uang rakyat
semoga situasi sekarang menjadi evaluasi kinerja dan perbaikan dalam bersikap sebagai tokoh publik legislatif eksekutif dan yudikatif maupun aparat keamanan selain itu dpr sebagai wakil rakyat harus peka terhadap keresahan dan keinginan masyarakat jabatan bukan ajang untuk memperkaya diri
semangat pak dan pastikan undang undang perampasan aset disahkan
dari deretan tokoh yg mendampingi presiden apakah ada yg merasa janggal 😏
adili jokowi luhut dan kroni nya bersihkan kroni jokowi dri pemerintahan makzulkan gibran pupupapa hukum mati koruptor
ah presidennya cuma omon omon
udang dengan kepiting dpr dan presiden sudah seperti duri dalam daging rakyat teruslah buat nanah dalam daging rakyat agar negara bubar prabowo manusia paling munafik bermuka dua
amithuofo semoga terlahir bahagia 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😇😇😇😇😇😇😇😇😇😇😇😇🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼
kuncinya di dpr ni
tolong perintahkan agar para koruptor dan penghianat bangsa ditangkap dan dihukum mati
saya cuma ingin tahu bapak bilang ingin masalah diselesaikan secara damai damai bagaimana pendemo hanya ingin pendapat mereka tersampaikan tetapi pemerintahan membangun sebuah tembok tinggi seakan akan pendapat rakyat tidak akan didengar sudah banyak anggota dpr yang menikmati hasil uang rakyat dan mereka mencemooh rakyatsaya tahu bapak lebih suka rakyat bisa dikontrol kann gak suka kebijakan pemerintah tembak menyampaikan pendapat secara damai pun bakal bapak tembak kan kan bapak dulunya anggota militer yang cuma nurut perintah atasan
kalo mau rakyat dmai dan tentram hapus mana dpr lalu bubarkan
alhamdulillah bismillah ditunggu uud yg lainnya tuntutan yg sdah masyarakat ajukan
kalau bisa presiden petinggi tertinggi dpr di bawah naungan presidentunduk pada presidenjadi presiden tidak dengan mudah di lengserkan oleh dpr yang berhak melengserkan rakyat
ngga ngapain ada org masuk ga tau ngapain mulai masuk pembukaan yapping qa session baik cukup😢 udh pulang inti menit ga dpt apa ya sama❤
intinya jika mau bikin peraturan tanya dulu sama yang mau diatur bukan tau² muncul undang² yang merugikan rakyat
konpres untuk seperti ini jangan pake bahasa inggris lah biar rakyat awam bisa lebih memahami
cermati segera lakukan tuntutan yg dipapar mb salsa erwina jgn hanya pidato pak prabowokm butuh aksi nyata bukan omon klo mmg dpr mau dengarterima rakyat buang itu pagar besi tinggiklo mmg dpr peka rakyat jg bisa santun pak
dpr serakahrakyat menjerit ayooo presiden turuuun kelapangan
saya ingat anda pernah berkata timbul tenggelam bersama rakyat pak tapi lihat lah pemerintahan bapak yg begitu sangat menyiksa rakyat akan segala kebijakan nya pak
rakyat ga butuh maaf pak tapi tindakan tegas dari pemerintah rakyat jg ga akan chaos klo selama ini didengar rakyat tuh cape fisik dan mental loh pak segala dipajakin kerjaan ga pasti harga barang naik beras aja kagak turun pak harganya giliran kita demo menuntut adanya perubahan adanya keadilan malah dipukulin bukan didengerin selama demo hari ada ga anggota dpr dari gerindra yang ketemu pendemo ada ga anak buah bapak yg dengerin tuntutan rakyat rakyat malah dipukulin bahkan dilindes pakapakah rakyat ga boleh marah pak apakah salah rakyat marah pak
efisiensi hanya untuk rakyat giliran pejabat digaji ugalugalan kalo mau efisiensi untuk semua lapisan bukan untuk sebagian inilah yg membuat rakyat sakit hati segala pajak dibebani dpr yg menikmati
udah gua bilangnganggep remeh rakyat sipemerintah menindas rakyat dengan kenaikan pajak yg ugal ugalandpr nya yg nikmati pajak secara ugal ugalan jugalah dpr sama pemerintah pusat kok kaya sekongkol saling berlomba menindas kan tolol lagi faktor singkirkan semua orang lama jokowidari kapolripanglima tnisama jaksa agungtermasuk para menteri kabinet bekas jokowimereka itu bajingannn semuamau negara ini chaos biar si fufufafa pemuda gak berguna naik jadi presidenheran gua kaga sadar sadar prabowo
up share
intoleransi mohon diperhatikan
buat bapak presiden yg d hormti orang ijin saya mengungkapkan isi hati saya copot kapolri rakyat demo dpr knp polisi yg menghalangikan rakyat mau ketemu dpr tolong buat uu demokalau polisi boleh bawa senjata pendemo jg boleh bawa senjatakalau polisi pake mbl pendemo jg boleh pake mbl saya tidak akan bayar pajak kecuali dpr d bubarkan
nama affan bahkan gak disebut ini beneran introspeksi
sepertinya udah cair duluan gaji dan tunjangan dpr kalaupun tunjangan mereka pada akhirnya ditinjau ulang dan dicabut bulan september udah cair duluan kemudian untuk bulan depan bisa aja dibuat isu baru supaya tunjangan dpr gak dibahas lagi
merdeka fa fresidenku
dpr sama sekali tdk mewakili rakyat
copot kapolri
kocak😅😅😅
turunkan semua perpajakan pak potong semua gaji pejabat negara buwat subsidi ke rakyat pak❤
ganti kapolrinya
ini seriusan sebercanda ini urusan negara loh ini pak
pak ganti menteri keuangan dan kapolri
kalau perampasan aset kruptor tidak di sah kan maka bubarkan anggota dewan dan polri mereka tidak membangun nkri
gus dur pernah berkata bangsa ini penakut tidak berani menindak mereka yang bersalah ternyata memang benar adanya inilah wajah asli indonesia
level sopir rantas polisi berlaku kriminal seperti itu artinya atasnya tidak beres musti di bersihkan kepolisianbandit bandit negara musti di bersihkan pasti atas nya tidak berescari yang atas nya beres pak presiden
tuntutannya blm dapet pakterutama soal pajak pernyataan anda ambigu pak omon
kita semua ikut berbela sungkawa bpk presiden semoga yg ditinggalkan diberikan kesabaran dan almarhum khusnul khotimah dan diberikan tempat terbaik dari yg terbaik disisi allah tuhan yang maha esa amin dan tolong dihukum sekeras kerasnya pak pelakunya
wlaykumsalam w rhmatullah semoga bapak dijaga allah robbulalamiin kita terima bapak sbagai pemimpin kami tapi maaf pak bapak harus ganti mentri bapak yang bkerja tidak sesuai dengan perintah bapak sebagai manusia bapak orang baik tapi sebagai pemimpin jangan terlalu baik pak buat saya apa yang disampaikan oleh pak gatot nurmantyo beberapa hari yang lalu itu fakta pak bukan fitnah insy allah semoga allah menjaga negri kita الله اكبر آمين يا رب العالمين
resuffle semua kabinet di kementrian mu pak prabowo jangan kau plihara orang orang yg memperkaya kelompok kepentingan nya sendiri kami cinta presiden tapi kami sayangkan bapak tidak adil memelihara orang orang rakus di kabinet merah putih bapak salam dari medan
jadi apa kesimpulannya
jika mau rakyat kondusif kembali rakyat mendesakdpr ri sah kan ruu perampasan aset rakyat tidak mau negosiasi katakata manis lagievaluasi tunjangan dpr pajak jika takut akan ruu perampasan aset silahkan tinggalkan kursi jabatan masingmasing wahai para pejabattitik
tuntutan kayaknya kopong smua isinya mending prampasan aset dan hukum maksimal seumur hiduphukuman mati dan yg sudah memiliki kasus tidak boleh masuk ke instansi pemerintahan atau bumn minimal turunan max turunan rombak dpr karna yg duduk di kursi dpr itu bukan hasil pemilihan tapi jual beli jabatan sehingga yg duduk disana hanya sbagai formalitas bukan berdasarkan kemampuan hapus manny politik rombak total kepolisian dan jaksa agung yg slama ini menjadi tempat jual beli hukum perketat bumn karna menjadi sarang korupsi terbesar jika mengalami kerugian maka harus di selidiki dan pecat pejabatnya turunan kebawah percepat tranparansi anggaran di smua lini sampai anggaran yg turun ke kepala desa karna bantuan yg sampai ke desa hanya kilo beras busuk dan gak bisa di makan silahkan tambah sendiri kalo tuntutan yg itu saya rasa tidak sampai ke akar masalah hanya di kulitnya saja
lelet wocepat bertindak untuk indoklu mentrimu tak mampu cari tenaga asingspt tim nas
banyak yg salah kaprah minta ruu perampasan aset disahkan ke pak prabowo presiden ga bisa apa karna yang bisa menyetujui cuma anggota dpr
presiden tongkosong besi tua dah sekarat alias tak berbobot tak ada solusimimpi mau negara maju masalah didlm kepimpinan bapak sangat kacau
hapus pajak pak
no yg pakai baju merah penghianat nkri sejatiinti nya sahkan perampasan aset hukum mati koruptortiadakan pensiun bagi dprdprdturun kan pajak presiden omon omon doang
mana uu perampasan asetnya
❤❤❤
terimakasih kabar baiknya kami tunggu kelanjutannya untuk direalisasikan
yang di rusak rakyat uang dr rakyat mereka jarah itu barang dr korupsi
pemerintah tolong buat kebijakan yg bisa melegakan masyarakat kecil bukan malah sebaliknya klo cuman garang di mimbar beda dgn kenyataan 😂😂😂😂😂
jangan manjakan dprdengan penghasilan yng luar biasa sementara raknya dihimpit dengan berbagai kenaikan itulah masalah pomoknya
berhenti mengatakan kelompok kelompok katakanlah kami bodoh dan kami akan memperbaiki diri
cuma bisa ngomong ambil keputusan secepatnya oi
yang bikin rusuh itu orang orang dilungkaran istana dpr dan petinggi institusi negara tidak ada asap kalau tidak ada api
katanya negara adil knapa yg mnabrak sampai mninggal kok yang nabrak ga di bunuh juga kok hanya di kurung hari saja kami sbagai rakyat kcil ga trima apa yg mnjadi kputusan pmimpin negara
mana maaf nya pakkk
sekedar saran pak presiden dalam kejadian ini sebelum anda melihat para pengkritik bangsa ini liat dulu orang yang disekeliling bapak dalam pemerintahan apakah mereka sudah bijak dalam membuat kebijakan apakah para pejabat kebijakan nya membuat peradaban bangsa lebih baik atau sebaliknya mohon bapak pertimbangkan semoga kejadian ini cepat pulih dan menjadi pelajaran agar kita menjadi bangsa yang lebih baik lagi
saya setuju untuk tunjangan rumah jt perbulan bahkan lebih tapi harus ada uu kall korupsi di hukum mati
jika korupsi masih jadi budaya rakyat pasti makin miskin
😂😂😂😂😂😂😂😂😂
nunggu ada korban dulu ya pak😂
ya bener awalnya adalah uu perampasan tujuannya disahkan
indonesia terlebih dahulu harus mengatasi masalah di internal pemerintah
ribu lapangan kerja nih bos senggol dong😂😅
sahkan rru perampasan aset
lebih baik mundurdari pada omon omon
komandan tidak mampu mengontrol pasukannya
udah pa jgn bnyk omon umumkankan uu hukuman mati dan ambil asetnya
resuffle menteri efisiensi juga tuh kabinet gemuk batal dan tunda program boros anggaran yg gk berdampak nyata buat rakyat jangan bisanya naikkan pajak mulu berhentikan anggota dpr yg bikin gaduh dan gk capable evaluasi gaji pokok dan tunjangan dpr yg paling penting transparansi tu uang dipake beneran buat rakyat apa gk sahkan uu perampasan aset dan uu pro rakyat berhentikan kapolri jangan lupa buka dialog juga pak sama rakyat temuin mreka ni presiden gerak lambat bgt tp masih ada waktu utk perbaiki pak mumpung rakyat masih simpati ama bapak
ya kunjungan ke luar negri itu menyakitkan untuk para pembayar pajak mereka itu pun banyak di level karyawan departemen…di medsos hanya cuma postangposting nonton di teater foto di gedung un cari salon bulu mata naik mobil mewah yang ngehost dan masih banyak lagi postingan yang gak ada urusannya sama kinerja kerja menyakitkan tau
udah lu cepet lengser lah wok gausah lama lu disini belum ada satu tahun udah mau hancur ni negara karena ulah lu entah itu kebijakan toll yg lu perbuat ataupun statement sampah yg selalu keluar dari mulut pendusta lu itu inget rakyat gak bodoh kecuali termul dan kacung lu wok
pak presiden yg terhormat knp ruu prampasan aset tidk di sahkan
peramapansan aset dan hukuman mati bgi korusi itu janjimu pak seblum jadi presiden
nyawa dibayar nyawa
segera sah kan uu perampasan aset seluruh pendapatan dpr tidak lebih dari x lipat ratarata umr rampingkan jumlah dpr secepatnya
ada yang ngantuk 🥱😆
liar you think just paying off his family is enough your corrupt dpr allowance is over times what indonesians earn in a month you really think they’re rising up just because of money you’re a dishonest twat trampling on your people like this then pretend like this is some outsider shit nope you killed your own people man the people that you should have been able to protect do you actually watch the video no humanity at all solidarity to my indonesian brothers and sisters
sahkan uu perampasan aset koruptor hukum mati koruptor turunkan pajak dan harga bahan pokok naikan upah minimum buruh
gimana mau percaya pak udah bbuuuanyak korban yang meninggal loh pak demi mewakili kemarahan rakyat bapak juga kapan mau bubarin pejabat² yang bikin marah rakyat kalau kayak gini mah saya tega minta ganti presiden korea utara aja bulan aja pak pasti negri gk bakalan ada lagi yang namanya demo coba pak bulan aja ganti presiden sama pemerintah dan pejabat 😢😢
❤
selama ini bapa belum terlihat sebagai pemimpin rakyat inihanya terlihat sebagai presiden saja
sah kan perampasan aset dan hukum mati koruptor poin yang mutlak ta bisa di tukar
aseng lagi aseng lagi 😛
bapak prabowo rakyat siap setia dan menjaga bapak prabowo siap berkorban jiwa dan raga kalou bapak pro rakyat sikat penghianat bangsa dankorupto termasuk oligarkx hitam pak
omon omon kejar koruptor ke antar tika😂😂😂
undang undang perampasan aset untuk koruptor ayolahh
usul rampingkan kementerian wakil menteri apa fungsinya pak bikin gaduh saja tolong evaluasi mbg alihkan uang untuk membayar hutang luar negeri perhatian keuangan daerah jangan biarkan karena efisiensi untuk mbg akhirnya daerah menaikkan pajak daerah untuk membiayai kebutuhan daerah
sah kan ruu perampasan aset pakk
bpk cara penyampe anya pidato nya agak glagap
korupsi harga mati 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩
negara kaya sumber daya alam kok masih ngerampok berbagai macam pajak audit tu bumn yg merugikan negarapecat yg ga bisa kerja ganti yg ahli di bidang nya
harus banget ya meninggal karena dilindas aparat dulu baru diperhatiin pemerintah omon omon
gaji asn
naikan umr x lipat
yang mwnggelitik ga ada gibran ya kemana nih
seandainya mereka berbuat di luar kepatutan seandainya hah
pertama
video ini sekarang jumlah dislike nya 😂
sehatsehat pak prabowo minimal sampai tahun kedepan 🥹
ga ada kata maaf
minta tolong hukum mati bagi koruptor pak
presiden hanya duduk di ruang ac sementara rakyat kepanasan dan mati diluar sana
jangan cuma omon doangbubarin dpr sarang korupsi berani g jangan cuma omon omon doang kalau bapak benar tegas ini g bakal terjadi
trus kalo sudah terkumpul nti di korupsi pak smaa bawahan bapa
uu perampasan aset kapan di sahkan hukuman mati bgi para koruptor
kementrian mu juga kurang fungsi
apa daging nya dari omongan beliau ga ada keputusan sama sekali
masarakat ud g percaya sm polri masarakat cmn satu hati ❤💞sama pejuang masarakat ya itu tni untuk rakyat krn tni bisa mngayomi masarakat beda sama keparat kprat itu pak bos
pak presidensegera ganti menteri pejabat kapolri hingga panglima tni dan orang orang yg masih terhubung dengan jokowitolong dengar suara kami rakyat yg ingin perubahan utuh bukan setengah setengah dan selesaikan segera kasus ijazah jokowi siapa yg salah harus dihukum semua sama dimata hukum pak terima kasih kalau mau didengar suara kami pak presiden
diminta untuk jajaran pemerintah diistana dan di gedung dewan serta aparat untuk membuka forum diskusi bebas untuk isu politik yang menjadi kejanggalan beberapa waktu
pemerintahan lo udah gagal dan lo gak malu masih pimpin negara ini
ulah ini maunya geng solo ada sengkuni badut di sebelah bapak
ucapan beserta bukti pakk krn ucapan tnp bukti itu cuma omong kosong😡
gausah ngomongin bangsa dehh ah pemerintahannya aja busuk
sah kan uu perampas aset untuk koruptor hapus dana pensiunan seumur hidup dprmpr
perdana bu mega dan pak prabowo satu frame😮
mohon demo rakyat didengar para pejabat turun dan mengabulkan keinginan rakyat biar tidak terjadi lagi korban
kenapa cuma aksinya aja pak yang dikomentari tentang makna mereka demo kenapa gak sekalian dibahas tentang dpr dan lain lain yang menjadi sebab adanya demonstrasi besarbesaran gak ada pak kelompok yang ingin makar kalau para pejabatnya tidak arogan dan tidak dzolim
pidatonya gitut doang bosan
presiden penakut masih kau pakai antekantek mulyono masih kau bangga kan si mantan presiden bajingan tolol nyawa di ganti nyawa
tolong pak kami tidak butuh dpr
dengarkan suara rakyat pak presiden jgn trllu nafsu dan ambisiboleh bebenah tp sesuai kmampuanrakyat cm dikasih makan gratistp balasan ny rakyat diperas dgn pajakgaji asndpr naiknegara apa bgni system ny trllu frontalekonomi lesurakyat susah aparatur negara asn dpr makmurapa ini yg dinamakan bernegararakyat yg menggaji kliantp tmbal balik ny rakyat tdk mnrima fasilitas yg baikhasil alam indonesia kayakmna lari nyknp harus rakyat yg menanggung klian🙏🙏😥😥😥
sah undang undang perampasan aset hukum mati koruptor
baru juga memimpin bikin gaduh aja pak belum juga setaun
di menit lagi dan lagi si wowo memberikan izin kepada tni dan polri untuk bertindak tegas terhadap para aksi itu sama saja berarti ia menyetujui aparat menggunakan kekerasan bahkan senjata dalam menghadapi para demonstran
copot kapolri jangan nyari kambing hitam jauh² perusak negara ini dpr ri aparat penegak hukum dan mentri² bpk yang tidak berpihak kepada rakyat
kenapa tuan presiden serasa tegas pada penjarah rumah tapi longgar pada penjarah duit rakyat semoga tuan presiden bisa lebih adil semua tindakan masarakat akumulasi dari rasa tidak adil dari pemerintah nya
rakyat sudah muak dengan retorika banyak katakata pemanis tidak ada tindakan nyata mensejahterakan rakyat indonesiarakyat indonesia bersuara mengingatkan wakilanya didalam gedung mewah singga sana yg sedang berjoget ria diatas jeritan kesengsaraan kehidupan rakyat yaa tuhan laknat pejabat yg dholim hinakan dunia akhirat
negara harus di tata ulang
belum mulai ini
tolong jangan membela diri terus dan menyalahkan pihak lain kali introspeksi rakyat sedang marah apakah kata maaf semahal itu
tabrak tabrak mashook
sahkanuuperampasanasset
bapakkami sangat mendukung bapak prabowo
menterimenteri anda banyak berasal dari titipan entah itu karena relawan partai atau rezim sebelumnya bagaimana logikanya bangsa ini bisa maju sedang meritokrasi diacakacak kepercayaan kepada institusi penegak hukum hampir mendekati angka nol bahkan rakyat lebih percaya kepada damkar dari pada polisi ucapanucapan anda terdengar seperti menegakkan benang basah
tolong honorer di rumahkan juga suruhkerja kembali honor juga rakyat kecil
copot kapolri
masa harus meninggal dulu pak baru di perhatikan
pajak kendaraan ternya naik jugaya salamgaji aja masih di bawah umr pak ini 😢😢😢
ruu perampasan aset bagi koruptor gak di singgung sama sekali
hukum mati petugas yang menabrak pengemudi ojol biar adil 😢😊
bravo rakyat❤ korban meninggal hanya untuk berjuang menyuarakan suara hatinya demi untuk rakyat indonesia
pak probowo prisiden pilihan rakyat kecil mohon rakyat kecil mlarat di perhatikan pkprabowo presiden rakyat terima kasih
ohhhhh riza chalid melarikan diri ke malaysia ya 😀 i see 😊
itu puan shibbal
ee pak presidentperbaiki kabinetmubuang titipan jokowikami tidak sudi ad orang orang jokowi lagi
perkataan template
sehat slalu pak prabowo
yang salah bukan pendemo ulah nya puan maharani kata nya pintu gerbang terbuka lebar untuk pendemo
bapak presiden saya mohon sekali tolong tepati janji dan sumpah bapak sebelum jadi presiden janji hukuman mati koruptor janji lapangan pekerjaan janji kesejahteraan rakyat semua sumpah janji bapak kepada rakyat dibawah kitab suci dan disaksikan tuhan ingat pak janji adalah hutang yg dibawa sampai mati dan dipertanggung jawabkan nanti setelah mati butuhaksibukanilusi
usut pa dalangnya ini model
megawati ngapain di situ
